Item_Weight,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Years,Supermarket Type1,Supermarket Type2,Supermarket Type3,Regular,Food,Non-Consumable,OUT013,OUT017,OUT018,OUT019,OUT027,OUT035,OUT045,OUT046,OUT049,Item_Outlet_Sales
13.0,0.099325278,45.406000000000006,1,1,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,605.878
12.792854228644991,0.04357366,192.8846,2,3,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2293.0152
12.792854228644991,0.082741482,118.7782,1,1,28,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,119.1782
12.3,0.064565202,92.9804,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1929.4884
12.792854228644991,0.08455456900000001,109.8912,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2074.6328
12.792854228644991,0.058451805,79.9618,2,3,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,241.6854
17.25,0.113748685,251.3724,2,2,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6795.1548
15.85,0.020603511,42.7112,2,2,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,639.168
18.85,0.052044976,192.1846,1,2,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3248.4382
16.35,0.06276442900000001,227.6062,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,7222.5984
14.1,0.08797726199999999,229.0668,1,2,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3225.1352
7.905,0.010010425,249.0408,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3755.112
12.0,0.033946163,179.3976,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3440.8544
12.15,0.058414678,163.4552,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,974.7312
10.1,0.027106459,75.367,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,535.969
17.5,0.027022882999999998,262.491,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5259.82
12.792854228644991,0.058153409,152.034,1,1,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,306.268
17.1,0.128937661,112.3886,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1779.0176
7.785,0.088846306,61.451,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,759.012
11.8,0.09357779,125.9704,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1877.556
13.15,0.165694678,171.8764,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3779.0808
12.792854228644991,0.148392623,41.5796,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,41.2796
8.5,0.098438394,51.1324,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,259.66200000000003
8.645,0.143303291,96.34100000000001,3,3,26,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,193.082
17.6,0.076276208,110.9202,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1687.8029999999999
9.1,0.175103435,127.5362,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4655.9394
12.8,0.023511371,225.9404,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4950.8888
7.63,0.06105276,95.4436,1,2,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1418.154
9.285,0.049559042000000005,246.4144,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1225.072
13.6,0.119418124,231.03,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5359.69
8.895,0.072545601,176.237,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1764.37
16.35,0.090486828,195.21099999999998,3,3,26,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2553.343
17.6,0.056245075,43.3454,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1006.6896
7.975,0.014618973,85.225,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1081.925
15.85,0.04347912599999999,36.7164,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,308.9312
15.7,0.045166237000000005,178.666,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2516.724
8.985,0.057827101,128.83100000000002,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1428.141
20.35,0.089394766,260.1594,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2093.2752
6.59,0.10550944,85.6908,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1929.4884
19.85,0.005234153,264.0884,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5829.7448
16.85,0.036390174,91.4488,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2082.6224
12.792854228644991,0.03292824,173.1738,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,7298.4996
16.75,0.081252534,256.4988,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7452.9652
17.6,0.076552407,110.5202,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,450.0808
7.905,0.016758568999999997,250.4408,2,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,500.6816
12.792854228644991,0.044248175,126.20200000000001,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3668.558
7.785,0.038288087,103.1964,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,736.3748
7.825,0.186032678,253.0698,1,2,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6088.0752
12.792854228644991,0.031867464,101.0016,2,3,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2125.2336
20.75,0.021370201000000002,153.0024,2,2,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2277.036
12.792854228644991,0.193772568,190.3846,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,573.2538
6.26,0.009866049,151.1366,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2267.049
18.2,0.082551042,147.3734,2,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,296.9468
13.0,0.099729888,46.306000000000004,2,3,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,559.2719999999999
20.25,0.018801549,222.1772,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5559.43
8.695,0.11972145099999999,95.5094,2,1,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1237.7222
7.27,0.071222087,113.5518,2,2,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,569.259
12.792854228644991,0.060371962,174.0712,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,3866.9664
12.85,0.033287541000000004,198.4768,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1379.5376
7.075,0.05858462,142.7128,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1869.5664
12.792854228644991,0.11679292,196.21099999999998,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5499.508000000001
8.195,0.031452265,94.3462,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,925.462
7.09,0.00721395,47.9034,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,583.2408
6.095,0.081196619,141.4154,1,1,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1418.154
19.35,0.049916364000000005,80.2644,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,942.7728
6.15,0.04627095,99.3384,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2364.9216
12.792854228644991,0.02747716,87.9856,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,3251.7672
12.792854228644991,0.10470453699999999,125.2678,1,1,28,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,254.3356
17.7,0.012540003000000001,167.0474,1,2,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5895.659000000001
17.85,0.147023834,93.7436,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1134.5232
9.395,0.15965759599999998,224.972,2,2,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7696.648
15.75,0.141398626,250.5382,2,2,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2775.7202
7.475,0.148821808,241.2854,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5317.0788
7.075,0.057850699000000005,98.0068,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,874.8612
6.445,0.029691762000000003,92.6436,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1039.9796
19.1,0.09671552300000001,235.0958,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3038.0454
20.25,0.014790558999999998,193.6162,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3848.324
15.0,0.054378253,59.1904,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,527.3136
6.67,0.123428594,89.1514,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2390.8878
12.792854228644991,0.029943462999999997,60.222,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1677.816
16.7,0.052368060999999994,112.7176,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,801.6232
7.07,0.09386114400000001,115.5834,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1267.0174
6.48,0.033968647000000005,148.0076,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,886.8456
19.0,0.173154079,228.27200000000002,2,3,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,452.744
13.35,0.139735226,147.5392,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3877.6192
12.792854228644991,0.043351895999999994,146.6418,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4414.254
12.792854228644991,0.042086652,122.4388,2,3,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5448.9072
9.695,0.12848269,223.9404,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4950.8888
15.0,0.049357077,62.6168,2,2,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,958.752
11.15,0.008326735,149.9708,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1956.1204
20.85,0.021362955,103.2306,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2404.2038
9.8,0.151420934,194.3478,2,3,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,387.4956
16.35,0.032511818,165.0842,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,994.7052
9.6,0.022323658,101.29899999999999,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1754.3829999999998
12.792854228644991,0.019292355,129.9994,2,3,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3340.9844
13.35,0.048124442999999996,216.7166,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3918.8988
20.7,0.09261307,76.367,3,3,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,306.268
12.792854228644991,0.094697274,158.4604,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4278.4308
16.2,0.035984103999999996,260.6278,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4425.5726
12.792854228644991,0.056596985,230.9984,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,9267.936
12.792854228644991,0.2047,76.867,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,229.701
12.792854228644991,0.020618324,129.3994,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2055.9904
5.5,0.04709821,101.3016,1,1,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3339.6528
15.1,0.087584126,221.7456,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6410.3224
15.7,0.038078899,122.9046,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1992.0736
7.895,0.095102092,104.4332,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2870.9296
12.792854228644991,0.011953901999999999,164.5184,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2807.0128
17.35,0.062799379,88.18299999999999,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,539.298
7.285,0.031125708999999998,174.3054,3,3,26,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4377.635
20.25,0.026005891,180.9976,2,2,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2716.4640000000004
12.792854228644991,0.09246392,190.9504,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,383.5008
15.85,0.107765165,59.5904,2,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,703.0848
6.17,0.010647476999999999,66.3826,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1937.4779999999998
19.5,0.015749341,182.2608,2,1,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3307.6944
19.2,0.077628053,197.611,2,1,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3142.5759999999996
16.7,0.057850699000000005,181.2292,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2554.0088
20.85,0.056695731,104.0648,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1869.5664
14.5,0.063993068,260.4594,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5494.8474
11.395,0.06952926200000001,233.1616,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,6093.4016
7.97,0.034452949,174.0422,1,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2586.633
7.71,0.06670068,55.2956,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1255.6988
19.25,0.034699737,141.7496,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4093.3384
7.075,0.058346939,142.2128,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3163.8816
12.792854228644991,0.065203103,166.0816,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5033.448
11.6,0.07892957099999999,79.9276,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1137.1864
12.792854228644991,0.18251488100000002,98.77,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2696.49
12.1,0.016895293000000002,178.56599999999997,2,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,898.83
10.0,0.073379745,118.244,1,1,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2756.4120000000003
14.35,0.08075758,81.896,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,878.8560000000001
10.395,0.11227149800000001,58.222,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,659.1419999999999
12.792854228644991,0.153741385,182.6292,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,182.4292
8.1,0.127929521,211.4902,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3610.6334
8.05,0.07838564,256.4646,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5153.292
9.195,0.078502143,108.7596,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2588.6304
20.7,0.047684831,212.5876,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1286.3256
15.7,0.12315965599999999,110.1544,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1230.3984
12.792854228644991,0.057850699000000005,60.2194,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1733.7432
12.792854228644991,0.053392944000000005,193.8162,1,1,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,384.8324
16.5,0.036715907,180.0318,2,2,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3969.4996
9.0,0.065236932,176.437,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7763.228
6.785,0.041947547,41.2112,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,809.6128
19.5,0.08288849599999999,178.6002,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1253.7014
7.575,0.055390120999999994,195.2768,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5715.2272
18.2,0.012194556,57.7904,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1464.76
16.75,0.060495243,169.8106,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3251.1014
7.47,0.057850699000000005,214.3218,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4274.436
12.792854228644991,0.014753811,231.7958,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5375.0034
12.792854228644991,0.160707489,38.019,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1318.2839999999999
13.85,0.085622362,119.4124,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2251.7356
6.635,0.046350909,37.4506,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1176.4686
6.11,0.102920886,130.4968,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3523.4136
15.25,0.026604781,86.2198,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,610.5386
15.85,0.057850699000000005,96.4094,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1237.7222
15.2,0.031860325,235.1248,2,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,474.0496
12.792854228644991,0.057850699000000005,52.6666,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,717.7324
20.75,0.021250002,150.5024,1,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2580.6408
10.195,0.159936948,143.2154,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2552.6772
7.605,0.12950314599999999,164.021,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3914.9040000000005
18.0,0.142688846,88.5514,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,796.9626
12.792854228644991,0.179484411,228.9352,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,916.1408
18.35,0.08916305599999999,191.3504,2,2,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3259.7568
6.59,0.105761491,84.8908,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1677.816
13.8,0.056960814000000005,230.0984,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3707.1744
21.2,0.00704098,173.5738,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2954.1546
10.5,0.011026593999999999,166.4842,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2652.5472
8.97,0.093203257,52.7956,2,2,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1037.3164
12.792854228644991,0.026916793999999997,50.9666,2,3,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,717.7324
10.6,0.035264298,86.1224,2,2,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,426.11199999999997
13.65,0.015908423999999997,231.1668,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6911.004
19.0,0.017719277,211.0244,1,1,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3811.0392
12.792854228644991,0.035334201,115.3518,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2277.036
12.792854228644991,0.065652494,48.9034,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,48.6034
6.865,0.056919038,212.8218,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5770.4886
10.8,0.048143292000000004,40.2138,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,690.4346
16.7,0.022047313,110.2886,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1890.2062
12.792854228644991,0.090427268,126.2336,2,3,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3195.84
15.15,0.027779254,150.1708,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1504.7079999999999
10.5,0.057850699000000005,238.3248,2,3,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,711.0744
17.6,0.008033611,174.2422,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4311.055
19.35,0.033088472,175.4738,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,521.3214
15.7,0.160663021,59.4562,1,1,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,829.5868
18.1,0.178975721,155.5288,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1571.2879999999998
10.195,0.017627888,239.6538,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2403.538
12.792854228644991,0.0194158,41.6454,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,83.8908
6.655,0.016993225,211.0586,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,844.2344
19.0,0.027139012999999997,127.3336,2,2,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2940.1728
7.075,0.03777249,98.0068,2,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,291.6204
13.15,0.036746479,181.2976,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3259.7568
20.1,0.022460102000000003,226.8036,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3415.554
20.35,0.057850699000000005,256.7672,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,5624.6784
18.85,0.05213575,190.1846,2,1,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6687.960999999999
16.35,0.062508438,227.1062,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5642.655
11.3,0.007309544,196.2426,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4943.565
17.5,0.015623753999999998,182.6266,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3135.2522
18.0,0.14297822300000002,87.4514,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,796.9626
7.935,0.017191055,51.535,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,848.895
12.792854228644991,0.143592939,37.3164,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,38.6164
20.25,0.011995271000000002,184.5924,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4997.4948
15.5,0.15717236,149.1418,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,588.5672
12.792854228644991,0.061393095,91.81200000000001,1,1,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,372.848
12.792854228644991,0.264124669,155.7314,1,1,28,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,155.1314
15.35,0.020310046000000002,218.0508,3,3,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3038.7112
10.1,0.054630834,200.2084,1,1,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1587.2672
16.7,0.052517969000000005,115.4176,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,687.1056
20.7,0.047565208,213.4876,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1929.4884
16.0,0.060797393,223.8404,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3600.6464
14.0,0.041291168999999996,180.7634,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2181.1608
12.85,0.022604051,181.4318,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3428.2042
20.85,0.056580227999999996,105.6648,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,623.1888
12.35,0.16419682300000002,120.5124,2,1,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2133.2232
6.85,0.022976497000000002,261.6594,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3401.5722
10.3,0.027310252,101.0042,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1289.6546
12.792854228644991,0.141975462,49.6008,1,1,28,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,50.6008
8.775,0.057850699000000005,45.9428,3,3,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,790.9704
18.85,0.01619866,129.2626,2,2,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3147.9024
12.792854228644991,0.014205168,56.7614,2,3,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2486.763
14.85,0.09344495,141.0812,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1139.8496
20.5,0.019199733,84.3592,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1816.3024
7.84,0.15412025199999999,51.935,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,199.74
18.25,0.089004389,196.7452,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,978.7260000000001
10.3,0.011117041000000001,85.854,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2683.1740000000004
12.5,0.103422709,169.9448,1,2,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2897.5616
12.792854228644991,0.089035961,260.5594,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,9158.079
20.25,0.102723919,93.212,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1957.4520000000002
12.792854228644991,0.024733134,40.2822,2,3,28,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1296.3126
15.0,0.044871033,140.3838,3,3,26,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2528.7084
8.325,0.029760052000000002,38.7138,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,284.2966
15.85,0.078999287,38.6506,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,759.012
13.1,0.020870744,117.3782,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1787.6729999999998
6.26,0.031599715,111.3228,2,2,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2431.5016
17.25,0.042413704,173.1764,2,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4466.1864
5.765,0.072284689,119.9098,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2048.6666
13.6,0.009984847,175.437,3,3,26,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1940.807
10.5,0.052852620999999995,88.78299999999999,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2067.3089999999997
7.975,0.014660821000000001,85.125,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2663.2
12.65,0.076354362,192.1846,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1146.5076
12.3,0.07670963900000001,247.84599999999998,2,2,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3448.844
